Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2022-01671,2022-11-15,2022-11-21,Standard Class,CG-76944,Customer 393,Home Office,Arizona City,Arizona,West,FUR-3192,Furniture,Tables,Barricks Manufacturing,2440.1,9,0.4,686.4
CA-2021-01672,2021-02-24,2021-03-02,Second Class,CG-38763,Customer 247,Corporate,Florida City,Florida,South,FUR-3404,Office Supplies,Fasteners,Staples Jumbo,80.48,1,0.0,8.42
CA-2021-01673,2021-10-22,2021-10-26,Second Class,CG-51442,Customer 23,Corporate,Pennsylvania City,Pennsylvania,East,FUR-7893,Technology,Copiers,Lexmark MX611,2018.68,5,0.5,635.06
CA-2023-01674,2023-10-03,2023-10-06,Same Day,CG-11739,Customer 410,Home Office,Alabama City,Alabama,South,FUR-8976,Office Supplies,Envelopes,Staples #10,323.06,4,0.1,16.88
CA-2023-01675,2023-06-25,2023-06-27,First Class,CG-67668,Customer 347,Home Office,Washington City,Washington,West,FUR-1536,Furniture,Chairs,Realspace Magellan,2025.96,6,0.0,418.57
CA-2023-01676,2023-01-03,2023-01-05,First Class,CG-58187,Customer 261,Corporate,Arizona City,Arizona,West,FUR-9804,Technology,Accessories,Kensington SmartFit,3643.64,5,0.2,67.53
CA-2022-01677,2022-03-05,2022-03-06,First Class,CG-16451,Customer 102,Consumer,Oregon City,Oregon,West,FUR-7563,Office Supplies,Storage,Fellowes Super Stor,128.59,2,0.1,43.72
CA-2023-01678,2023-06-29,2023-06-30,Same Day,CG-90990,Customer 229,Home Office,Michigan City,Michigan,Central,FUR-9810,Technology,Phones,Samsung Convoy,391.39,1,0.5,115.56
CA-2021-01679,2021-04-20,2021-04-27,Same Day,CG-85301,Customer 415,Home Office,Pennsylvania City,Pennsylvania,East,FUR-5807,Office Supplies,Envelopes,Staples #10,167.16,5,0.2,3.1
CA-2021-01680,2021-02-20,2021-02-27,Same Day,CG-38656,Customer 389,Home Office,Massachusetts City,Massachusetts,East,FUR-9169,Office Supplies,Pens,Sanford Accent,94.8,2,0.0,16.68
CA-2023-01681,2023-11-03,2023-11-09,Second Class,CG-96841,Customer 225,Corporate,New York City,New York,East,FUR-4826,Technology,Copiers,Canon imageCLASS,7251.36,8,0.0,1237.36
CA-2021-01682,2021-08-02,2021-08-07,First Class,CG-94218,Customer 84,Home Office,Alabama City,Alabama,South,FUR-4715,Furniture,Chairs,Global Leather Chair,4505.69,10,0.3,683.26
CA-2022-01683,2022-04-10,2022-04-12,Same Day,CG-60995,Customer 13,Corporate,Texas City,Texas,Central,FUR-8644,Technology,Machines,Hewlett Packard LaserJet,3938.11,9,0.2,558.8
CA-2022-01684,2022-03-01,2022-03-04,First Class,CG-81404,Customer 146,Corporate,Michigan City,Michigan,Central,FUR-2348,Technology,Machines,Canon PC1060,1947.04,3,0.3,456.3
CA-2023-01685,2023-09-25,2023-09-28,Standard Class,CG-63017,Customer 290,Consumer,Nevada City,Nevada,West,FUR-2176,Office Supplies,Binders,Ibico Hi-Tech,86.12,1,0.0,-5.63
CA-2022-01686,2022-08-11,2022-08-12,Second Class,CG-73812,Customer 416,Corporate,Virginia City,Virginia,East,FUR-8368,Technology,Copiers,Canon imageCLASS,724.18,1,0.2,193.92
CA-2022-01687,2022-08-13,2022-08-14,Same Day,CG-93154,Customer 179,Home Office,New Jersey City,New Jersey,East,FUR-1484,Furniture,Furnishings,Tenex B1-RE24,2927.72,4,0.0,776.9
CA-2023-01688,2023-02-27,2023-03-05,Same Day,CG-67082,Customer 488,Home Office,New York City,New York,East,FUR-2277,Furniture,Furnishings,Tenex B1-RE24,1979.04,8,0.4,683.71
CA-2021-01689,2021-01-04,2021-01-06,Second Class,CG-45214,Customer 315,Consumer,Michigan City,Michigan,Central,FUR-9916,Office Supplies,Paper,Xerox 1967,223.53,3,0.0,-8.91
CA-2021-01690,2021-03-23,2021-03-24,Same Day,CG-90513,Customer 37,Corporate,Massachusetts City,Massachusetts,East,FUR-6364,Technology,Accessories,Logitech G700s,4464.64,8,0.0,-258.04
CA-2021-01691,2021-11-03,2021-11-09,First Class,CG-18213,Customer 235,Corporate,Ohio City,Ohio,Central,FUR-5981,Furniture,Bookcases,O Sullivan 5-Shelf,459.44,1,0.1,4.77
CA-2023-01692,2023-03-21,2023-03-24,Second Class,CG-59756,Customer 112,Consumer,North Carolina City,North Carolina,South,FUR-2089,Office Supplies,Envelopes,Wausau Papers,101.2,2,0.1,12.18
CA-2023-01693,2023-01-01,2023-01-07,Same Day,CG-44433,Customer 416,Home Office,Alabama City,Alabama,South,FUR-2518,Office Supplies,Pens,Pilot Precise,94.43,3,0.5,19.68
CA-2022-01694,2022-09-04,2022-09-09,Second Class,CG-45531,Customer 400,Consumer,California City,California,West,FUR-5727,Technology,Machines,Hewlett Packard LaserJet,1980.2,3,0.3,107.87
CA-2022-01695,2022-06-08,2022-06-13,Standard Class,CG-43120,Customer 474,Consumer,Tennessee City,Tennessee,South,FUR-6917,Furniture,Tables,Barricks Manufacturing,281.64,1,0.1,93.09
CA-2022-01696,2022-07-20,2022-07-24,Same Day,CG-78941,Customer 265,Home Office,Oregon City,Oregon,West,FUR-8644,Office Supplies,Pens,Pilot Precise,104.64,4,0.0,-5.07
CA-2022-01697,2022-10-11,2022-10-13,Same Day,CG-65695,Customer 49,Home Office,Washington City,Washington,West,FUR-9418,Furniture,Bookcases,Sauder Classic Bookcase,2937.51,10,0.1,288.95
CA-2022-01698,2022-02-02,2022-02-03,First Class,CG-22071,Customer 481,Consumer,Indiana City,Indiana,Central,FUR-2063,Furniture,Chairs,Staples Luxura,643.0,4,0.1,104.19
CA-2022-01699,2022-05-28,2022-05-30,Standard Class,CG-81931,Customer 234,Home Office,Tennessee City,Tennessee,South,FUR-2594,Office Supplies,Paper,Southworth 25%,171.8,2,0.0,20.38
CA-2021-01700,2021-04-03,2021-04-08,Standard Class,CG-28715,Customer 443,Corporate,Alabama City,Alabama,South,FUR-8009,Office Supplies,Pens,Sanford Accent,432.42,6,0.0,35.87
CA-2022-01701,2022-02-10,2022-02-12,Second Class,CG-75824,Customer 222,Corporate,Oregon City,Oregon,West,FUR-6492,Furniture,Tables,Bretford CR4500,1020.46,7,0.0,-12.39
CA-2022-01702,2022-11-18,2022-11-24,Same Day,CG-72966,Customer 19,Consumer,Oregon City,Oregon,West,FUR-2689,Furniture,Bookcases,Bush Westfield,369.8,2,0.0,-32.44
CA-2022-01703,2022-10-08,2022-10-09,Second Class,CG-36975,Customer 435,Home Office,Ohio City,Ohio,Central,FUR-9508,Technology,Accessories,Plantronics CS510,1419.72,2,0.4,129.18
CA-2021-01704,2021-10-16,2021-10-18,Second Class,CG-16185,Customer 191,Corporate,Pennsylvania City,Pennsylvania,East,FUR-7189,Furniture,Chairs,Realspace Magellan,2672.64,4,0.0,-45.74
CA-2021-01705,2021-10-14,2021-10-20,Second Class,CG-39311,Customer 295,Home Office,California City,California,West,FUR-2655,Technology,Phones,Cisco TelePresence,1533.06,2,0.2,215.22
CA-2022-01706,2022-01-30,2022-02-01,Same Day,CG-99033,Customer 146,Consumer,Virginia City,Virginia,East,FUR-6460,Technology,Copiers,Hewlett Packard 300,1146.62,4,0.2,58.47
CA-2021-01707,2021-09-16,2021-09-18,Same Day,CG-66282,Customer 99,Home Office,Illinois City,Illinois,Central,FUR-5384,Office Supplies,Pens,BIC Roller Glide,482.0,10,0.0,-10.62
CA-2021-01708,2021-12-23,2021-12-29,First Class,CG-33245,Customer 319,Corporate,Arizona City,Arizona,West,FUR-8731,Furniture,Furnishings,Tenex B1-RE24,3712.97,8,0.1,91.07
CA-2022-01709,2022-04-21,2022-04-24,Standard Class,CG-45063,Customer 250,Corporate,Florida City,Florida,South,FUR-7391,Technology,Accessories,Logitech G700s,2797.56,7,0.3,428.65
CA-2021-01710,2021-11-19,2021-11-22,First Class,CG-38727,Customer 128,Consumer,New Jersey City,New Jersey,East,FUR-7624,Technology,Copiers,Canon imageCLASS,763.08,5,0.5,192.48
CA-2023-01711,2023-01-30,2023-02-01,Same Day,CG-26683,Customer 391,Corporate,Michigan City,Michigan,Central,FUR-6555,Office Supplies,Storage,Iris Stacking,273.08,6,0.3,-1.7
CA-2022-01712,2022-05-27,2022-05-29,Second Class,CG-94011,Customer 235,Home Office,Illinois City,Illinois,Central,FUR-7854,Office Supplies,Storage,Iris Stacking,78.41,3,0.3,8.91
CA-2022-01713,2022-02-07,2022-02-13,Standard Class,CG-64127,Customer 402,Corporate,Virginia City,Virginia,East,FUR-2659,Furniture,Bookcases,O Sullivan 5-Shelf,1783.78,9,0.4,19.37
CA-2023-01714,2023-03-17,2023-03-23,First Class,CG-39439,Customer 345,Home Office,Virginia City,Virginia,East,FUR-9193,Office Supplies,Labels,Mead Academie,244.76,4,0.0,21.26
CA-2021-01715,2021-06-20,2021-06-21,Same Day,CG-27144,Customer 195,Home Office,Alabama City,Alabama,South,FUR-1965,Furniture,Furnishings,Deflect-o Glazed,139.01,1,0.5,36.54
CA-2023-01716,2023-08-24,2023-08-30,Second Class,CG-60672,Customer 375,Consumer,New York City,New York,East,FUR-5507,Office Supplies,Labels,Mead Academie,532.63,7,0.0,79.98
CA-2022-01717,2022-03-02,2022-03-03,First Class,CG-94206,Customer 143,Corporate,New York City,New York,East,FUR-3361,Office Supplies,Envelopes,Wausau Papers,363.1,10,0.5,28.54
CA-2021-01718,2021-12-03,2021-12-07,Same Day,CG-85059,Customer 135,Corporate,Ohio City,Ohio,Central,FUR-9284,Furniture,Tables,Barricks Manufacturing,660.02,2,0.2,-62.63
CA-2021-01719,2021-06-13,2021-06-19,Same Day,CG-98111,Customer 14,Home Office,Washington City,Washington,West,FUR-7745,Office Supplies,Fasteners,Boston Office 1000,287.7,5,0.0,51.55
CA-2022-01720,2022-04-05,2022-04-07,Standard Class,CG-24888,Customer 206,Home Office,Illinois City,Illinois,Central,FUR-5045,Furniture,Chairs,Hon 5400 Series,941.53,7,0.3,238.56
CA-2022-01721,2022-07-12,2022-07-18,Second Class,CG-99869,Customer 141,Consumer,California City,California,West,FUR-9740,Furniture,Tables,Lesro Sheffield,778.95,5,0.4,214.18
CA-2021-01722,2021-07-25,2021-07-28,Second Class,CG-14941,Customer 38,Home Office,Arizona City,Arizona,West,FUR-5113,Technology,Machines,Hewlett Packard LaserJet,693.01,1,0.4,84.64
CA-2021-01723,2021-07-06,2021-07-07,Standard Class,CG-29729,Customer 272,Corporate,Florida City,Florida,South,FUR-7835,Technology,Phones,Cisco TelePresence,1048.42,1,0.0,316.76
CA-2023-01724,2023-05-05,2023-05-06,Second Class,CG-43792,Customer 257,Consumer,Alabama City,Alabama,South,FUR-6392,Technology,Phones,Samsung Convoy,1916.48,10,0.2,-67.13
CA-2022-01725,2022-09-12,2022-09-17,Standard Class,CG-73656,Customer 429,Consumer,Illinois City,Illinois,Central,FUR-2633,Furniture,Bookcases,Sauder Classic Bookcase,390.92,2,0.5,60.38
CA-2022-01726,2022-02-25,2022-03-02,Standard Class,CG-36644,Customer 449,Consumer,Florida City,Florida,South,FUR-3215,Office Supplies,Envelopes,Columbian Coin,158.28,2,0.0,40.49
CA-2021-01727,2021-07-20,2021-07-25,Standard Class,CG-27369,Customer 431,Consumer,Texas City,Texas,Central,FUR-9742,Office Supplies,Storage,Iris Stacking,27.12,1,0.0,0.82
CA-2023-01728,2023-07-30,2023-08-06,First Class,CG-74337,Customer 195,Consumer,Ohio City,Ohio,Central,FUR-5826,Office Supplies,Fasteners,Acco Binder,185.88,10,0.4,21.26
CA-2023-01729,2023-05-28,2023-05-30,Same Day,CG-26005,Customer 401,Home Office,Washington City,Washington,West,FUR-5690,Furniture,Chairs,Staples Luxura,2545.85,5,0.0,498.81
CA-2021-01730,2021-12-13,2021-12-15,Standard Class,CG-63865,Customer 306,Corporate,New York City,New York,East,FUR-8099,Office Supplies,Binders,Avery Dennison,59.3,4,0.3,-0.12
CA-2022-01731,2022-01-15,2022-01-19,Same Day,CG-50879,Customer 458,Home Office,Nevada City,Nevada,West,FUR-2229,Office Supplies,Envelopes,Columbian Coin,115.67,6,0.3,-2.43
CA-2021-01732,2021-01-05,2021-01-07,First Class,CG-65826,Customer 200,Corporate,Ohio City,Ohio,Central,FUR-5625,Technology,Phones,Samsung Convoy,5016.0,8,0.2,673.49
CA-2023-01733,2023-11-04,2023-11-09,Same Day,CG-37290,Customer 188,Consumer,New York City,New York,East,FUR-6964,Office Supplies,Binders,Cardinal Slant-D,199.29,6,0.3,64.29
CA-2023-01734,2023-10-31,2023-11-03,First Class,CG-63096,Customer 188,Corporate,Pennsylvania City,Pennsylvania,East,FUR-1424,Technology,Phones,Motorola Smart,1769.16,3,0.0,428.47
CA-2022-01735,2022-06-15,2022-06-19,Second Class,CG-10667,Customer 420,Consumer,Nevada City,Nevada,West,FUR-7194,Technology,Phones,Cisco TelePresence,4236.08,5,0.2,-211.57
CA-2023-01736,2023-11-09,2023-11-15,Standard Class,CG-98121,Customer 140,Corporate,Georgia City,Georgia,South,FUR-2643,Furniture,Furnishings,Deflect-o Glazed,76.28,1,0.4,6.42
CA-2023-01737,2023-09-23,2023-09-25,Second Class,CG-28350,Customer 118,Corporate,New York City,New York,East,FUR-3340,Office Supplies,Paper,Xerox 1967,621.09,9,0.0,36.04
CA-2021-01738,2021-10-31,2021-11-02,First Class,CG-89429,Customer 303,Consumer,New Jersey City,New Jersey,East,FUR-5868,Office Supplies,Binders,Cardinal Slant-D,251.65,5,0.0,34.4
CA-2021-01739,2021-03-07,2021-03-08,Standard Class,CG-25133,Customer 480,Consumer,Texas City,Texas,Central,FUR-5034,Technology,Machines,Canon PC1060,9022.77,10,0.1,612.3
CA-2022-01740,2022-12-12,2022-12-18,Standard Class,CG-67236,Customer 149,Consumer,Oregon City,Oregon,West,FUR-2927,Office Supplies,Envelopes,Columbian Coin,82.05,3,0.0,25.89
CA-2023-01741,2023-01-07,2023-01-11,Standard Class,CG-49334,Customer 53,Corporate,Arizona City,Arizona,West,FUR-5713,Technology,Accessories,Plantronics CS510,3379.89,3,0.0,957.08
CA-2022-01742,2022-11-06,2022-11-08,First Class,CG-47737,Customer 241,Home Office,Texas City,Texas,Central,FUR-7717,Office Supplies,Envelopes,Wausau Papers,648.63,9,0.0,206.54
CA-2023-01743,2023-07-20,2023-07-23,Standard Class,CG-98301,Customer 117,Consumer,New Jersey City,New Jersey,East,FUR-8612,Furniture,Chairs,Global Leather Chair,256.16,1,0.3,31.76
CA-2021-01744,2021-08-25,2021-08-31,Standard Class,CG-51803,Customer 417,Consumer,New York City,New York,East,FUR-6438,Technology,Copiers,Canon imageCLASS,2452.85,4,0.4,412.86
CA-2022-01745,2022-10-24,2022-10-27,Standard Class,CG-64932,Customer 309,Home Office,North Carolina City,North Carolina,South,FUR-8043,Technology,Machines,Sharp AL-1530,595.78,1,0.2,-9.56
CA-2021-01746,2021-04-11,2021-04-17,Same Day,CG-70253,Customer 124,Consumer,Ohio City,Ohio,Central,FUR-4826,Technology,Copiers,Hewlett Packard 300,1866.76,7,0.0,139.69
CA-2023-01747,2023-07-16,2023-07-23,Second Class,CG-64821,Customer 340,Corporate,Ohio City,Ohio,Central,FUR-2132,Furniture,Chairs,Staples Luxura,773.78,6,0.4,-44.91
CA-2022-01748,2022-09-05,2022-09-10,Second Class,CG-93905,Customer 314,Corporate,Washington City,Washington,West,FUR-7517,Furniture,Chairs,Realspace Magellan,1018.37,4,0.4,180.44
CA-2022-01749,2022-08-29,2022-09-01,Second Class,CG-42837,Customer 90,Corporate,Michigan City,Michigan,Central,FUR-4483,Furniture,Bookcases,Sauder Classic Bookcase,2711.16,9,0.0,22.16
CA-2022-01750,2022-09-10,2022-09-15,Same Day,CG-88689,Customer 56,Corporate,California City,California,West,FUR-6367,Furniture,Furnishings,Eldon Expressions,666.5,3,0.3,35.93
CA-2023-01751,2023-12-31,2024-01-03,First Class,CG-31566,Customer 189,Corporate,Michigan City,Michigan,Central,FUR-8408,Technology,Phones,Motorola Smart,1861.38,3,0.4,-173.62
CA-2021-01752,2021-05-06,2021-05-08,Standard Class,CG-52225,Customer 328,Home Office,Pennsylvania City,Pennsylvania,East,FUR-9811,Furniture,Bookcases,Bush Westfield,3069.5,10,0.0,978.9
CA-2021-01753,2021-10-13,2021-10-18,Standard Class,CG-68015,Customer 81,Consumer,Georgia City,Georgia,South,FUR-2625,Office Supplies,Binders,Avery Dennison,476.3,10,0.0,146.3
CA-2023-01754,2023-09-22,2023-09-25,First Class,CG-99718,Customer 124,Consumer,New Jersey City,New Jersey,East,FUR-3885,Furniture,Chairs,Realspace Magellan,759.08,2,0.0,233.29
CA-2023-01755,2023-04-12,2023-04-16,Second Class,CG-86856,Customer 81,Consumer,Massachusetts City,Massachusetts,East,FUR-9193,Office Supplies,Paper,Xerox 1967,385.34,6,0.1,-17.53
CA-2021-01756,2021-04-03,2021-04-06,Second Class,CG-94277,Customer 125,Consumer,Texas City,Texas,Central,FUR-4467,Furniture,Chairs,Staples Luxura,1089.28,2,0.0,-56.85
CA-2023-01757,2023-02-05,2023-02-10,First Class,CG-66398,Customer 51,Home Office,Massachusetts City,Massachusetts,East,FUR-7173,Office Supplies,Binders,Cardinal Slant-D,15.15,1,0.0,-0.26
CA-2021-01758,2021-10-27,2021-10-29,First Class,CG-10322,Customer 373,Home Office,Michigan City,Michigan,Central,FUR-8364,Technology,Machines,Sharp AL-1530,1478.34,8,0.3,87.6
CA-2021-01759,2021-10-20,2021-10-22,Same Day,CG-71010,Customer 470,Corporate,Oregon City,Oregon,West,FUR-9756,Technology,Accessories,Plantronics CS510,678.82,4,0.4,130.94
CA-2021-01760,2021-06-04,2021-06-07,First Class,CG-35665,Customer 347,Corporate,Michigan City,Michigan,Central,FUR-2710,Office Supplies,Fasteners,Boston Office 1000,193.2,4,0.0,34.14
CA-2021-01761,2021-06-14,2021-06-20,Same Day,CG-18768,Customer 65,Corporate,Tennessee City,Tennessee,South,FUR-1434,Office Supplies,Fasteners,Boston Office 1000,116.28,6,0.0,22.85
CA-2021-01762,2021-11-24,2021-11-29,Second Class,CG-19076,Customer 346,Corporate,Oregon City,Oregon,West,FUR-2865,Technology,Phones,Motorola Smart,1994.3,2,0.0,-59.54
CA-2023-01763,2023-03-12,2023-03-16,Second Class,CG-99647,Customer 249,Corporate,Florida City,Florida,South,FUR-3016,Technology,Copiers,Lexmark MX611,2548.35,7,0.1,-99.47
CA-2022-01764,2022-12-30,2023-01-04,Same Day,CG-20982,Customer 43,Consumer,New York City,New York,East,FUR-5686,Office Supplies,Envelopes,Staples #10,434.89,9,0.3,37.55
CA-2021-01765,2021-11-08,2021-11-13,Second Class,CG-41888,Customer 360,Consumer,Illinois City,Illinois,Central,FUR-2198,Furniture,Chairs,Global Leather Chair,4635.79,8,0.1,725.08
CA-2022-01766,2022-03-01,2022-03-03,First Class,CG-23537,Customer 252,Corporate,Michigan City,Michigan,Central,FUR-4304,Technology,Copiers,Canon imageCLASS,2043.45,10,0.5,489.89
CA-2023-01767,2023-10-15,2023-10-19,Standard Class,CG-60834,Customer 412,Consumer,Indiana City,Indiana,Central,FUR-6785,Office Supplies,Paper,Southworth 25%,54.27,3,0.0,13.6
CA-2021-01768,2021-12-02,2021-12-08,Second Class,CG-73943,Customer 94,Corporate,Tennessee City,Tennessee,South,FUR-5581,Furniture,Furnishings,Tenex B1-RE24,1875.13,4,0.3,-133.84
CA-2022-01769,2022-10-10,2022-10-13,Same Day,CG-44102,Customer 271,Corporate,Pennsylvania City,Pennsylvania,East,FUR-8230,Office Supplies,Fasteners,Boston Office 1000,305.21,6,0.4,53.75
CA-2023-01770,2023-11-14,2023-11-17,Same Day,CG-91982,Customer 71,Consumer,Georgia City,Georgia,South,FUR-6159,Office Supplies,Envelopes,Staples #10,340.55,5,0.0,-30.73
CA-2021-01771,2021-01-12,2021-01-16,Standard Class,CG-65273,Customer 393,Corporate,New Jersey City,New Jersey,East,FUR-3070,Office Supplies,Storage,Iris Stacking,476.46,6,0.0,127.83
CA-2023-01772,2023-07-06,2023-07-10,First Class,CG-28151,Customer 38,Home Office,Georgia City,Georgia,South,FUR-3146,Furniture,Bookcases,Bush Westfield,457.81,1,0.1,7.25
CA-2021-01773,2021-08-14,2021-08-17,Standard Class,CG-47601,Customer 467,Consumer,North Carolina City,North Carolina,South,FUR-6650,Furniture,Tables,Bretford CR4500,1707.78,5,0.5,251.98
CA-2023-01774,2023-10-07,2023-10-13,Second Class,CG-22269,Customer 150,Corporate,Georgia City,Georgia,South,FUR-8418,Furniture,Bookcases,Bush Westfield,370.67,1,0.1,1.33
CA-2021-01775,2021-10-22,2021-10-29,Same Day,CG-73994,Customer 205,Corporate,Pennsylvania City,Pennsylvania,East,FUR-8295,Technology,Accessories,Kensington SmartFit,901.17,1,0.2,38.3
CA-2021-01776,2021-01-25,2021-01-29,Second Class,CG-29863,Customer 14,Home Office,Massachusetts City,Massachusetts,East,FUR-1802,Furniture,Tables,Barricks Manufacturing,1752.03,7,0.0,-122.09
CA-2023-01777,2023-11-27,2023-11-30,Same Day,CG-98564,Customer 296,Corporate,Illinois City,Illinois,Central,FUR-7242,Office Supplies,Envelopes,Staples #10,109.22,4,0.1,9.86
CA-2021-01778,2021-02-16,2021-02-23,First Class,CG-93901,Customer 347,Home Office,New Jersey City,New Jersey,East,FUR-5148,Office Supplies,Storage,Iris Stacking,80.76,2,0.4,-7.76
CA-2022-01779,2022-08-09,2022-08-13,Second Class,CG-29080,Customer 134,Home Office,New York City,New York,East,FUR-7055,Office Supplies,Storage,Fiskars Box,686.4,10,0.0,-33.51
CA-2021-01780,2021-07-11,2021-07-16,Same Day,CG-55217,Customer 403,Consumer,Virginia City,Virginia,East,FUR-9693,Technology,Phones,Cisco TelePresence,1758.27,2,0.2,133.94
CA-2021-01781,2021-05-03,2021-05-08,First Class,CG-41718,Customer 33,Home Office,Washington City,Washington,West,FUR-6710,Technology,Phones,Motorola Smart,4190.3,5,0.0,112.43
CA-2023-01782,2023-04-11,2023-04-15,Second Class,CG-72562,Customer 159,Home Office,Texas City,Texas,Central,FUR-8505,Furniture,Bookcases,Sauder Classic Bookcase,4692.96,9,0.0,110.28
CA-2022-01783,2022-10-17,2022-10-20,Same Day,CG-24416,Customer 250,Consumer,Washington City,Washington,West,FUR-8385,Technology,Phones,Cisco TelePresence,3509.97,7,0.3,251.47
CA-2022-01784,2022-06-22,2022-06-23,Standard Class,CG-67138,Customer 48,Consumer,Arizona City,Arizona,West,FUR-2748,Furniture,Furnishings,Eldon Expressions,680.4,2,0.1,80.07
CA-2023-01785,2023-01-20,2023-01-25,Second Class,CG-97031,Customer 102,Home Office,Tennessee City,Tennessee,South,FUR-3618,Office Supplies,Binders,Avery Dennison,347.1,10,0.4,33.79
CA-2023-01786,2023-04-28,2023-04-29,First Class,CG-56732,Customer 330,Home Office,Florida City,Florida,South,FUR-9832,Office Supplies,Envelopes,Wausau Papers,473.69,6,0.1,32.55
CA-2021-01787,2021-05-18,2021-05-23,Second Class,CG-85825,Customer 336,Corporate,Michigan City,Michigan,Central,FUR-9342,Office Supplies,Fasteners,Acco Binder,269.14,9,0.3,88.37
